https://www.barchart.com/,ArcelorMittal announces the completion of its share buyback program,,https://www.newsdesk.lexisnexis.com/click/?a=43460087028&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwODcwMjgmcD0xNGUmdj0xJng9eXhPaXBPbFFDLTRLWHhPU0VzOF9WUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=29e8bfffb7db533a3ea1a4c03488b2fa,11.html
https://www.businessinsider.com/,The digital health startups ripe for an IPO — A failed telemedicine founder stages a comeback — Election eve,"Hollis Johnson/Business Insider Hello, Happy election day eve. I'm Megan, the healthcare team's startups and venture capital reporter. I'm filling in for Lydia, who's still on her...",https://www.newsdesk.lexisnexis.com/click/?a=43460125473&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=7484&fmi=169657365&e=QnVzaW5lc3MgSW5zaWRlcg&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAxMjU0NzMmcD0xNGUmdj0xJng9dUNsQ1dzQkhLSDRrVHJMcTBDZk51ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=adcd0c7ff1c83463da7d9b8915bafb04,12.html
https://seekingalpha.com/,Ericsson closes Cradlepoint acquisition,icsson (NASDAQ:ERIC) closed its Cradlepoint acquisition as part of its ongoing strategy of capturing market share in the rapidly expanding 5G enterprise space. On...,https://www.newsdesk.lexisnexis.com/click/?a=43460078228&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwNzgyMjgmcD0xNGUmdj0xJng9dFBtZEZzcWg2cE1KMTFjRFVkcEpqZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=86eeb77a091dc70e1f56e2f1a45d8c38,13.html
https://www.morningstar.com/,"Turnbridge Equities Announces $85.25 Million Sale of 100 Jefferson Road in Parsippany, New Jersey","...property in Parsippany, NJ, for $85.25 million. The property was first acquired by the Turnbridge and HGI joint venture in October 2018 for $60.3 million from current tenant PNY Technologies...",https://www.newsdesk.lexisnexis.com/click/?a=43460081902&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwODE5MDImcD0xNGUmdj0xJng9UnV5NnlQZ0xMTFE5cGRudzdpYngyQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a73900f9f76a5895d782149a930bab59,14.html
http://www.worldcasinodirectory.com/,VICI Properties halts deal to acquire Las Vegas Strip land owned by Caesars Entertainment,"...Properties (NYSE:VICI) has decided to stop a transaction with Caesars Entertainment to acquire 23 acres of land on the Las Vegas Strip . The land is undeveloped, and VICI had previously committed...",https://www.newsdesk.lexisnexis.com/click/?a=43460150719&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=194255&fmi=618730723&e=V29ybGRDYXNpbm9EaXJlY3RvcnkuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAxNTA3MTkmcD0xNGUmdj0xJng9QXh2akRUQ1U3S1l0X05lb0RnNUhMQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b0a74dc248ab09fa4a91f90a47733437,15.html
https://www.marketscreener.com/,NEUSTAR : Announces Acquisition of Verisign's Public DNS Service,"...that it has entered into a definitive agreement with VeriSign, Inc. to acquire Verisign’s recursive Public DNS service. Under the terms of the acquisition, the address space for Verisign Public...",https://www.newsdesk.lexisnexis.com/click/?a=43460010784&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwMTA3ODQmcD0xNGUmdj0xJng9NlVydVlfd3hETURWb1J1cDBlOWtoUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=5feeb621964537c362c329d71158f9ed,16.html
https://www.marketscreener.com/,ProPhase Labs Completes Acquisition of CLIA Accredited Lab and Provides Corporate Update,"...medical science and technology company, announced today that it has completed the acquisition of Confucius Plaza Medical Laboratory Corp. (“Confucius Labs”), a Clinical Laboratory Improvement...",https://www.newsdesk.lexisnexis.com/click/?a=43459976232&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk5NzYyMzImcD0xNGUmdj0xJng9eDQ0SFpKQkc3dHFTclFwYm1sMWpuUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=feb8dc43d5bc9ed2f41535fda1a0c7a2,17.html
https://www.morningstar.com/,Luna Innovations Acquires New Ridge Technologies,Acquisition brings advanced measurement capabilities to Luna’s market leading communications test portfolio Luna Innovations Inc. (NASDAQ: LUNA) today announced that it has acquired New Ridge...,https://www.newsdesk.lexisnexis.com/click/?a=43460027416&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwMjc0MTYmcD0xNGUmdj0xJng9dnR0SE42VU10WXc1dktHRXl0azNVQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8e8f41a5245a5f77367046ce2332d689,18.html
http://www.multihousingnews.com/,Cushman & Wakefield Arranges $33M Durham Sale,"...Hunter Bowling negotiated on behalf of the seller, JEM Holdings. Concordia Properties acquired the community, assuming a $22.2 million Fannie Mae loan dating back to 2017, according to Yardi...",https://www.newsdesk.lexisnexis.com/click/?a=43459986921&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=34072&fmi=169756513&e=TXVsdGktSG91c2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk5ODY5MjEmcD0xNGUmdj0xJng9VjhVV3gtZ2hHNElTUURObWxEUHhMdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3a4652a7ee94f5e35ad73aaff33c5eba,19.html
https://www.bakingbusiness.com/,Inspire Brands to acquire Dunkin’ Brands,"ATLANTA – Inspire Brands, Inc. has entered into an agreement to acquire the Dunkin’ Brands Group, Inc., Canton, Mass., in a transaction valued at approximately $11.3 billion. The announcement...",https://www.newsdesk.lexisnexis.com/click/?a=43459948296&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=4687&fmi=170629165&e=QmFraW5nQnVzaW5lc3MuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk5NDgyOTYmcD0xNGUmdj0xJng9ZFZsajlmWW1vbExOR05OUkgxeERZZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a1c7901790fdba9b792094c177ad5dfb,20.html
https://seekingalpha.com/,Titan Pharma closes debt settlement and JT-09 acquisition,"...agreement with Molteni and Horizon Credit. It also closed acquisition of kappa opioid agonist peptide, JT-09, for use in combination with...",https://www.newsdesk.lexisnexis.com/click/?a=43460074626&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NjAwNzQ2MjYmcD0xNGUmdj0xJng9bDdYOFNxQ3NhRkV1YWt2NWtDQ0NOUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=49b26dc5839a0fc17ba05f4706390a57,21.html
https://seekingalpha.com/,Royalty Pharma acquires additional royalty interest from CF Foundation,Royalty Pharma (NASDAQ:RPRX) inked an agreement to acquire the residual royalty interest in Vertex Pharmaceuticals' cystic fibrosis treatments owned by the Cystic...,https://www.newsdesk.lexisnexis.com/click/?a=43459869375&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk4NjkzNzUmcD0xNGUmdj0xJng9R3dZV0NOZWhVNnFEOHdUa3RWMHl0QSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=ecbbca8cf785bfa6707baa0daea67e89,22.html
https://www.marketscreener.com/,DUNKIN' BRANDS : Inspire Brands to Acquire Dunkin' Brands in $11.3 Billion Transaction,"Inspire Brands to Acquire in $11.3 Billion Transaction. Highlights: Transaction furthers Inspire's goal of bringing together a family of complementary, highly differentiated brands Adds...",https://www.newsdesk.lexisnexis.com/click/?a=43459831021&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk4MzEwMjEmcD0xNGUmdj0xJng9Y2I0WFBmdkJJeGVYYkNxczJrT1hMZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=98302aa683bb3401519443021a294e69,23.html
https://es-us.finanzas.yahoo.com/,"CertTech Acquires Butterfield Engineering, Expands Test and Integration Capabilities","With its second acquisition this year, CertTech continues to invest in complete test solutions for critical national defense, aerospace, medical, automotive, and ground transportation applications...",https://www.newsdesk.lexisnexis.com/click/?a=43459792056&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=132870&fmi=555141844&e=WWFob28hIEZpbmFuemFz&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk3OTIwNTYmcD0xNGUmdj0xJng9RTZRYUdmZ2ZKX1RQVUN1eHZNNVN3ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=19f40cc87c443da9de927179ccdc8ef5,24.html
https://www.marketscreener.com/,"OPENGATE CAPITAL : Announces Acquisition of Aurotech, Inc.","...OpenGate Capital, a global private equity firm, announced today that it has acquired Aurotech, Inc. (“Aurotech”) from the founder of the business through a majority interest investment. Aurotech...",https://www.newsdesk.lexisnexis.com/click/?a=43459819491&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk4MTk0OTEmcD0xNGUmdj0xJng9cTAyM1Z0SE1FOHpBTEc4TnhvSE9sQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=212b6b00c73b224fab7bdf594ba47e7c,25.html
https://www.marketscreener.com/,GENERATIONAL EQUITY : Advises Virtual Driver Interactive in its Sale to Cemtrex,"Generational Equity , a leading mergers and acquisitions advisor for privately held businesses, is pleased to announce the sale of its client, Virtual Driver Interactive, Inc. to Cemtrex, Inc...",https://www.newsdesk.lexisnexis.com/click/?a=43459779473&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk3Nzk0NzMmcD0xNGUmdj0xJng9bjVXckF5Y0tqRWR4b3IxMlZxakZmUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=464208ad6cfb2a10c4c07d5471758448,26.html
http://www.foodbusinessnews.net/,Ingredion to acquire full ownership of Verdient Foods,"...Inc. has entered into an agreement with its joint venture partners to acquire 100% of Verdient Foods Inc., a manufacturer of plant-based protein based in Vanscoy, Sask. Terms of the agreement...",https://www.newsdesk.lexisnexis.com/click/?a=43459732565&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=18916&fmi=169660668&e=Rm9vZCBCdXNpbmVzcyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk3MzI1NjUmcD0xNGUmdj0xJng9T0tPX1FrLTlraUxFMXF5R2pyTy1EZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=cad158b65d9f06a779913bab1d4c0816,27.html
http://www.foodbusinessnews.net/,Nestle acquires Freshly for $950 million,"VEVEY, SWITZERLAND — Nestle SA has acquired US meals group Freshly Inc. in a $950 million deal. Launched in 2015, Freshly’s subscription-based model offers meal plans to consumers with a rotating...",https://www.newsdesk.lexisnexis.com/click/?a=43459731661&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=18916&fmi=169660668&e=Rm9vZCBCdXNpbmVzcyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk3MzE2NjEmcD0xNGUmdj0xJng9VmRkSHVkTWlxQlQ3bkItZjd4YW5PdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=fcc48b4164242eabf86206e48f380ab0,28.html
http://futures.tradingcharts.com/,"South Plains Financial, Inc. Announces Resumption of Share Repurchase Program","...and priorities. The share repurchase program does not obligate the Company to acquire a specific dollar amount or number of shares and may be modified, suspended or discontinued by the Board...",https://www.newsdesk.lexisnexis.com/click/?a=43459622882&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=49872&fmi=230482029&e=VHJhZGluZ0NoYXJ0cy5jb20&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk2MjI4ODImcD0xNGUmdj0xJng9MlhXVkVILXoza0dBUDk3Umh0RVZjdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2e05e3154c5d008a6536246ada6dab60,29.html
https://www.marketscreener.com/,DUNKIN' BRANDS : Inspire Brands' acquisition of Dunkin' will more than double company's size,"Inspire Brands reached a deal this weekend to acquire Dunkin' and parent company, for $106.50 per share or approximately $11.3 billion , including assuming the company's debt. Through the...",https://www.newsdesk.lexisnexis.com/click/?a=43459626684&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk2MjY2ODQmcD0xNGUmdj0xJng9Wk91cG5OVzFYN3M5V1lIQnc0My16ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=fb3d377bcb18272a67cb3deb5523f2d2,30.html
https://www.marketscreener.com/,"PARK LAWN CORPORATION : Acquires J.F. Floyd Mortuary, Crematory and Cemeteries","Acquisition of 4 funeral homes (3 on-sites), 9 cemeteries and 1 crematorium strengthens Park Lawn's operational footprint in South Carolina TORONTO , Nov. 2, 2020 /CNW/ -  (TSX: PLC) ("" PLC...",https://www.newsdesk.lexisnexis.com/click/?a=43459563434&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk1NjM0MzQmcD0xNGUmdj0xJng9V3k5aVlrREdJQXVjVzNJNDloVXo4dyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8962e99e950fbaa3521ab2dbeaf4db99,31.html
